bibid, feature, label, label_name, is_labeled
1002209,"การเตรียมเซรามิก เฟร์โรอิเล็กตริก เลดเซอร์โคเนต- เลดนิกเกิลไนโอเบต ด้วย เทคนิค กระบวนการ รีแอกชัน-ซินเทอริงFerroelectric, Perovskite structure, and Dielectric",1,วิทยาศาสตร์ธรรมชาติ,1
1002233,การประยุกต์ใช้ถ่านกัมมันต์ที่ผลิตจากเถ้าลอยชานอ้อยเพื่อการกำจัดสีในขั้นตอนฟอกสีของอุตสาหกรรมผลิตน้ำมันพืชการดูดซับ (Adsorption)การฟอกสี (Bleaching) การกำจัดสี (Decolorization)ถ่านกัมมันต์ที่ผลิตจากเถ้าลอยชานอ้อย (Bagasse fly ash activated carbon),1,วิทยาศาสตร์ธรรมชาติ,1
1030689,"การวิจัยและพัฒนาการปรับตัวของระบบการผลิตข้าวภายใต้พื้นที่ที่ประสบภัยแล้งข้าว,การปรับตัว,ระบบการผลิตข้าว,การพยากรณ์,การปรับใช้เทคโนโลยี,การถ่ายทอดเทคโนโลยี,พื้นที่ประสบภัยแล้ง,adaptation,rice production system,forecasting,technology deployment,technology transfer,rice,drought prone area",1,วิทยาศาสตร์ธรรมชาติ,1
1019527,"การเปรียบเทียบความหลากหลายของจุลินทรีย์ที่แยกจากโบราณสถาน ในอุทยานประวัติศาสตร์กำแพงเพชร และอุทยานประวัติศาสตร์ สุโขทัยความหลากหลายทางชีวภาพ,อุทยานประวัติศาสตร์,โบราณสถาน,การเสื่อมสภาพทางชีววิทยา,biodiversity,historical park,archaeological site,Biodeterioration",1,วิทยาศาสตร์ธรรมชาติ,1
1003463,"ความหลากหลายของพรรณพืชน้ำและความสัมพันธ์กับระบบนิเวศในบึงบอระเพ็ดความหลากหลาย , ระบบนิเวศ , บึงบอระเพ็ด , พรรณพืชน้ำ , Diversity , Ecosystem , Bung Boraphet , Aquatic plants",1,วิทยาศาสตร์ธรรมชาติ,1
1034153,"นวัตกรรมเทคโนโลยีสะอาดสำหรับแก้ปัญหาสิ่งแวดล้อมชุมชนบนฐานเศรษฐกิจพอเพียง พื้นที่จังหวัดแม่ฮ่องสอนการจัดการสิ่งแวดล้อม,เทคโนโลยีสะอาด,เศรษฐกิจพอเพียง,Environment Management,Clean Technology",1,วิทยาศาสตร์ธรรมชาติ,1
1015250,"การฟื้นฟูทางชีวภาพของดินปนเปื้อนน้ำมันผสมโดยการกระตุ้นจุลินทรีย์ร่วมหลายวิธีBioremediation,oil-contaminated soil,biostimulation,nutrient,surfactant,",1,วิทยาศาสตร์ธรรมชาติ,1
1050018,"ความแตกต่างของกลุ่มประชากรจุลินทรีย์ที่อาศัยอยู่ในพืชสมุนไพรในเขตพื้นที่เขื่อนจุฬาภรณ์ โดยใช้แบบลายพิมพ์ดีเอ็นเอDifferential community of herbal plant associated bacteria in an area of Chulabhorn Dam by DNA profilingเชื้อเอ็นโดไฟติกแบคทีเรีย,พืชสมุนไพร,แบบลายพิมพ์ดีเอ็นเอ,Endophytic bacteria,Medicinal plants,DNA profiling",1,วิทยาศาสตร์ธรรมชาติ,1
1025262,"การเพิ่มคุณค่าทางโภชนะของกากถั่วเหลืองหมักสำหรับอาหารสัตว์โพรไบโอติก,ซินไบโอติก,กากถั่วเหลือง,อาหารสัตว์,พรีไบโอติก,Prebiotic,Probiotic,Synbiotic,Soybean meal,Animal feed",1,วิทยาศาสตร์ธรรมชาติ,1
1039445,"ความหลากหลายทางชีวภาพระดับชนิดและการพัฒนาศักยภาพของพืชสมุนไพรที่ใช้โดยหมอยาพื้นบ้าน อําเภอชานุมาน จังหวัดอํานาจเจริญพืชสมุนไพร  ความหลากชนิด,,หมอยาพื้นบ้าน ชานุมาน,Medicinal plants,Species Diversity,Traditional healers,Chanuman",1,วิทยาศาสตร์ธรรมชาติ,1
1051108,"ผลของอุณหภูมิซินเตอร์ที่มีต่อโครงสร้างผลึก โครงสร้างจุลภาคและสมบัติทางไฟฟ้าของเซรามิก KNLNTS +0.3wt%Bi2O3+0.4wt%Fe2O3+0.2wt%CuO ที่เตรียมด้วยเทคนิคการเผาไหม้Fabrication of BNKLT-CZFM ceramics via combustionBNKLT-CZFM, สมบัติทางไฟฟ้า, สมบัติทางแม่เหล็ก, วิธีการเผาไหม้,BNKLT-CZFM, Electrical properties, Magnetic properties, Combustion technique",1,วิทยาศาสตร์ธรรมชาติ,1
1023242,"การพัฒนาระบบสารสนเทศเพื่อส่งเสริมการบริการขายสินค้า หนึ่งตำบล หนึ่งผลิตภัณฑ์ เทศบาลตำบลแม่สรวยระบบสารสนเทศ,หนึ่งตำบลหนึ่งผลิตภัณฑ์,อีคอมเมิร์ซ,Information System,OTOP,E-Commerce",1,วิทยาศาสตร์ธรรมชาติ,1
1029961,"โครงการศึกษาชนิดไม้ท้องถิ่นและการใช้ประโยชน์เพื่อการปลูกป่าชาวบ้านชนิดไม้, การใช้ประโยชน์ไม้, ป่าชาวบ้าน, พื้นที่สูง, โครงการหลวง,tree species, wood utilization, village woodlot, highland, Royal Project",1,วิทยาศาสตร์ธรรมชาติ,1
1021111,"การประกอบเมมเบรนและขั้วไฟฟ้าสำหรับเซลล์เชื้อเพลิงเมธานอลโดยตรงพอลิไวนิลลิดีนฟลูออไรด์  การประกอบเมมเบรนและขั้วไฟฟ้า  เซลล์เชื้อเพลิงแบบเมทานอลโดยตรง,Poly(vinylidene fluoride),membrane electrode assembly,Direct methanol fuel cell",1,วิทยาศาสตร์ธรรมชาติ,1
1044502,"การศึกษาปฏิกิริยาการผลิตกรดอะคริลิกจากกรดแลคติกโดยใช้ตัวเร่งปฏิกิริยาซีโอไลต์ NaY ที่ปรับปรุงรูพรุนด้วยไอออนโลหะทรานสิชันLactic acid-to-acrylic acid conversion over transition metal-loaded NaY zeolitesกรดอะคริลิก,กรดแลคติก,ปฏิกิริยาการกำจัดน้ำ,โลหะทรานสิชัน,ซีโอไลต์,เคมีคำนวณ,acrylic acid,lactic acid,dehydration,transition metal,zeolite,computational chemistry",1,วิทยาศาสตร์ธรรมชาติ,1
1022573,"ผลของการเจืออลูมิเนียมต่อสมบัติทางโครงสร้าง ทางแสงและทางไฟฟ้าของเส้นใยนาโนซิงค์ออกไซด์ที่ปั่นด้วยไฟฟ้าสถิตซิงค์ออกไซด์,อลูมิเนียม,เส้นใยนาโน,การปั่นด้วยไฟฟ้าสถิต,Zinc Oxide,Aluminium,Nanofibers,Electrospinning",1,วิทยาศาสตร์ธรรมชาติ,1
1023183,"การพัฒนาสารประกอบเรืองแสงทรีส-ไซโคลเมทาเลทเออร์ริเดียมเพื่อเป็นสีย้อมเซลล์ชนิดใหม่กล้องจุลทรรศน์แสงฟลูออเรสเซ็นต์,การย้อมสีเซลล์,การสร้างภาพระดับโมเลกุล,ธาตุเออริเดียม,Fluorescence microscopy,Cellular stains,Molecular Imaging,Iridium",1,วิทยาศาสตร์ธรรมชาติ,1
1007259,อิทธิพลของชนิดของดินและเคมีธรณีของน้ำใต้ดินในประเทศไทยที่มีผลต่อประสิทธิภาพของการใช้อนุภาคนาโนของเหล็กประจุศูนย์ร่วมกับการเหนี่ยวนำความร้อนทางแม่เหล็กไฟฟ้าในการเร่งการฟื้นฟูน้ำใต้ดินและดินที่ปนเปื้อนด้วยมลสารอินทรีย์ระเหยที่มีคลอรีนเป็นองค์ประกอบนาโนเทคโนโลยี การฟื้นฟูพื้นที่ปนเปื้อนสารอันตราย ดินและน้ำใต้ดิน สารอินทรีย์ระเหยที่มีคลอรีนเป็นองค์ประกอบ การเหนี่ยวนำความร้อนทางแม่เหล็กไฟฟ้า ปฏิกริยาการปลดคลอรีนออก,1,วิทยาศาสตร์ธรรมชาติ,1
1051145,"การพัฒนาตำรับน้ำมันหอมระเหยสูตรผสมบรรเทาอาการปวดกล้ามเนื้อFormulation development of blended essential oils for muscular pain reliefน้ำมันหอมระเหยสูตรผสม,อาการปวดกล้ามเนื้อ,การพัฒนาตำรับ,ความพึงพอใจ,Blended essential oil,Muscular pain,Formulation,Satisfaction",1,วิทยาศาสตร์ธรรมชาติ,1
1054176,"ผลของสารสกัดแคโรทีนอยด์จากกากมะเขือเทศที่ผ่านการห่อหุ้มต่อคุณภาพไส้กรอกEffect of encapsulated and non-encapsulated carotenoids from tomato pomace on the qualities of fish emulsion sausageไส้กรอกอิมัลชันจากปลา,กากมะเขือเทศสกัด,คุณภาพไส้กรอกปลา,แคโรทีนอยด์,Fish emulsion sausage,Tomato pomace,Sausage qualities,Carotenoids",1,วิทยาศาสตร์ธรรมชาติ,1
1049236,"การสังเคราะห์สารประกอบ filled-skutterudite สำหรับทำเป็นสารเทอร์โมอิเล็กทริกประสิทธิภาพสูงSynthesis the filled-skutterudite compounds for high performance thermoelectric materialFilled-skutterudite เทอร์มอลคอนดักติวิตี้ (Thermal conductivity, ?) อิเล็กทริคอลคอนดักติวิตี้ (Electrical conductivity, ?) สัมประสิทธิ์ซีเบค (Seebeck coefficient, S) เทอร์โมอิเล็กทริก (Thermoelectric) และ Dimensionless figure of merit (ZT)",1,วิทยาศาสตร์ธรรมชาติ,1
1022175,"การวิจัยเพื่อพัฒนาวิธีการตรวจวัดสารปรอทในอากาศและในน้ำฝนที่เหมาะสมและมีประสิทธิภาพสำหรับประเทศไทยวิธีการตรวจวัด, สารปรอทในอากาศ, สารปรอทในน้ำฝน, การปนเปื้อนสารปรอท, ประเทศไทย,measurement methods, mercury in air, mercury in wet deposition, mercury contamination, Thailand",1,วิทยาศาสตร์ธรรมชาติ,1
1014856,"ความหลากหลายของผีเสื้อกลางวัน และพืชอาหารหนอนผีเสื้อกลางวันในมหาวิทยาลัยเทคโนโลยีสุรนารีผีเสื้อกลางวัน,ความหลากหลาย,พืชอาหาร,butterflies,diversity,foodplant,",1,วิทยาศาสตร์ธรรมชาติ,1
1051127,"การบูรณาการเทคโนโลยีสารสนเทศเพื่อพัฒนาธุรกิจสาหร่ายพวงองุ่นและผลิตภัณฑ์Information technology integration for business development of Green Caviar and its productเทคโนโลยีสารสนเทศ การพัฒนาธุรกิจ ผลิตภัณฑ์จากสาหร่ายพวงองุ่น,Information technology, Business development, Green Caviar’s product",1,วิทยาศาสตร์ธรรมชาติ,1
1047778,"ศึกษาแนวทางการออกแบบผลิตภัณฑ์ จากวัสดุเหลือใช้ทางการเกษตร กลุ่มแม่บ้านทอผ้าด้วยมือชุมชนเปรมฤทัย จังหวัดกรุงเทพมหานครStudy product design of Agricultural in the local community Commercially exploited Hand-woven housewife group PremRuTha Bangkok.แนวทาง, วัสดุเหลือใช้ภาคเกษตร, การออกแบบผลิตภัณฑ์, เส้นใยที่ได้จากพืช, ถ่ายทอดองค์ ความรู้ท้องถิ่น,Research approach, Leftover material from agriculture, product design,",1,วิทยาศาสตร์ธรรมชาติ,1
1043005,"การเพิ่มมูลค่าเปลือกหอยแมลงภู่เหลือทิ้งจากอุตสาหกรรมแปรรูปอาหารทะเลสำหรับใช้ในการเตรียมฟิล์มไคโตซานที่ย่อยสลายได้ทางชีวภาพThe value added of green mussel shells by-product from seafood processing industry for preparation of chitosan biodegradable filmsการเพิ่มมูลค่าเศษเหลือ,เปลือกหอยแมลงภู่,ไคโตซาน,ฟิล์มย่อยสลายได้ทางชีวภาพ,Value added by-product,Green mussel shells,Chitosan,Biodegradable films",1,วิทยาศาสตร์ธรรมชาติ,1
1013320,"การพัฒนาทักษะกระบวนการทางวิทยาศาสตร์โดยใช้กิจกรรมปฏิบัติการวิทยาศาสตร์ที่บูรณาการการสร้างความรู้ด้วยตนเองของนักศึกาครุศาสตร์ สาขาวิทยาศาสตร์ ระดับปริญญาตรีทักษะกระบวนการวิทยาศาสตร์,",1,วิทยาศาสตร์ธรรมชาติ,1
1002638,"การใช้ธรรมชาติบำบัดปัญหาด้านน้ำ ในเขตลุ่มน้ำชี กรณีศึกษา“ปัญหาคุณภาพน้ำในพื้นที่โครงการส่งน้ำและบำรุงรักษาหนองหวาย”คุณภาพของน้ำ, การธรรมชาติบำบัดปัญหาน้ำ",1,วิทยาศาสตร์ธรรมชาติ,1
1023592,"ความพร้อมกันสำหรับโครงข่ายพลศาสตร์ที่ซับซ้อนทั่วไปที่มีการเชื่อมต่อแบบผสมโดยการควบคุมแบบข้อมูลตัวอย่างความพร้อมกัน, โครงข่ายพลศาสตร์ที่ซับซ้อน, การเชื่อมต่อแบบผสม, การควบคุมแบบข้อมูลตัวอย่าง, Synchronization, Complex networks, Hybrid couplings, Sampled-data control",1,วิทยาศาสตร์ธรรมชาติ,1
1035968,"ผลของการฝึกสมาธิ SKT ที่มีต่อทักษะกีฬายิงธนู เพื่อความเป็นเลิศสมาธิ SKT ทักษะกีฬายิงธนูเพื่อความเป็นเลิศ,SKT Meditation/Archery Skill Excellence",1,วิทยาศาสตร์ธรรมชาติ,1
1022564,"การวัดและการระบุลักษณะแหล่งกำเนิดของสารประกอบอินทรีย์ระเหยง่ายในนิคมอุตสาหกรรมมาบตาพุดของประเทศไทยโดยการใช้เทคนิคการวิเคราะห์หลายตัวแปรสารประกอบอินทรีย์ระเหยง่าย,การวิเคราะห์หลายตัวแปร,การวิเคราะห์ส่วนประกอบหลัก,การวิเคราะห์การจัดกลุ่ม,VOCs,Multivariate Analysis,PCA,Cluster Analysis",1,วิทยาศาสตร์ธรรมชาติ,1
280056,"การสังเคราะห์และฤทธิ์ต้านการอักเสบของสารไตรเอริลมีเทนแบบสมมาตรไตรเอริลมีเทนแบบสมมาตร, ฤทธิ์ต้านการอักเสบ,symmetrical triarylmethanes, anti-inflammatory activity",1,วิทยาศาสตร์ธรรมชาติ,1
1003459,"การค้นหาสารออกฤทธิ์ยับยั้ง ไทโรซีนไคเนสโดเมนของ EGFR ด้วยเทคนิคผสมผสานระหว่างการทดลองในคอมพิวเตอร์และการทดลองในห้องปฏิบัติการtyrosine kinase , NMR , virtual screening , EGFR , cancer",1,วิทยาศาสตร์ธรรมชาติ,1
1011633,วิธีการแบบผสมสำหรับปัญหาสมดุลและจุดตรึงของการส่งชนิดกึ่งไม่ขยายเชิงเส้นกำกับการส่งชนิดกึ่งไม่ขยายเชิงเส้นกำกับ; การส่ง; L – ลิฟชิทซ์แบบเอกรูป;ปัญหาสมดุล;ภาพฉายระยะทาง; วิธีการแบบผสม,1,วิทยาศาสตร์ธรรมชาติ,1
1007316,"การวิเคราะห์วงเงินงบประมาณตามมิติหมวดรายจ่ายของมหาวิทยาลัยราชภัฏเพื่อพยากรณ์ศักยภาพการแข่งขันในทศวรรษหน้า (2557-2560)การพยากรณ์, ศักยภาพการแข่งขัน",1,วิทยาศาสตร์ธรรมชาติ,1
1042940,"นวัตกรรมกระบวนการลดความเป็นกรดเพื่อลดการสูญเสียโภชนเภสัชในน้ำมันรำข้าวInnovative deacidification process for reduction of nutraceutical losses in rice bran oilโภชนเภสัช,น้ำมันรำข้าว,การลดปริมาณกรด,ตัวเร่งปฏิกิริยาเรซิน,เอสเทอริฟิเคชัน,Nutraceutical,Rice bran oil,Deacidification,Resin catalyst,Esterification",1,วิทยาศาสตร์ธรรมชาติ,1
1030359,"การบำบัดน้ำเสียจากอุตสาหกรรมการผลิตผ้าหม้อห้อมด้วยการใช้เชื้อจุลินทรีย์ผสมการบำบัดน้ำเสีย,หม้อห้อม,เชื้อจุลินทรีย์,wastewater treatment,mohom,microorganism",1,วิทยาศาสตร์ธรรมชาติ,1
1029114,"การอนุรักษ์และใช้ประโยชน์ทรัพยากรธรรมชาติอย่างสร้างสรรค์ บนฐานความหลากหลายทางชีวภาพ และการมีส่วนร่วมของชุมชน กรณีศึกษาลุ่มน้ำแม่แรม จังหวัดเชียงใหม่การอนุรักษ์, การใช้ประโยชน์, ทรัพยากรธรรมชาติ, ความหลากหลายทางชีวภาพ, ชุมชน, บูรณาการ, การมีส่วนร่วม, ข้อมูลภาพถ่ายดาวเทียม, ระบบสารสนเทศภูมิศาสตร์, ลุ่มน้ำแม่แรม, จังหวัดเชียงใหม่,Conserving, Utilizing, Natural Resources, Biodiversity, Community, Integration, Participation, Mae Ram Watershed, Remotely Sensed, GIS Chiang Mai Province",1,วิทยาศาสตร์ธรรมชาติ,1
1037278,"การผลิตสารออกฤทธิ์มูลค่าสูงจากพลับพลึงเพื่อใช้ทางการแพทย์สารออกฤทธิ์ทางชีวภาพ,พลับพลึง,ผลิตภัณฑ์สุขภาพ,Bioactive compound,Crinum lily,Health product",1,วิทยาศาสตร์ธรรมชาติ,1
271140," การหาเครื่องหมายโมเลกุลบ่งชี้ทางพันธุกรรมที่สมัพันธ์กับความต้านทานโรคแคงเกอร์ในมะนาวสายพันธุ์พิจิตร (M33)แคงเกอร์ในมะนาว;เครื่องหมายโมเลกุล;มะนาว,Citrus canker;Molecular markers;lime",1,วิทยาศาสตร์ธรรมชาติ,1
1046322,"การศึกษาโครงสร้างทางสังคมของนกปรอดโอ่งเมืองเหนือ (Alophoixus pallidus) ณ อุทยานแห่งชาติเขาใหญ่ โดยใช้เทคนิคการวิเคราะห์ทาง DNA (ระยะที่ 1)An analysis of the group composition of the Puff-throated Bulbul (Alophoixus pallidus) in Khao Yai National Park using DNA techniques (Phase 1)Puff-throated Bulbul, Group composition, Cooperative breeding, Reproductive success, DNA, Conservation",1,วิทยาศาสตร์ธรรมชาติ,1
1040793,"การพัฒนาเทคโนโลยีการฝากเซลล์สืบพันธุ์ในการเพาะเลี้ยงสัตว์น้ำGerm Cell Transplantation Technology in aquacultureกุ้ง,การเก็บเซลล์แบบเยือกแข็ง,การถ่ายโอนเซลล์สืบพันธุ์,โพรไบโอติกสำหรับกุ้ง,อาหารกุ้ง,shrimp,cell cryopreservation,Germ cell transplantaion,Probiotic for shrimp,shrimp feed",1,วิทยาศาสตร์ธรรมชาติ,1
1048501,"การศึกษาและทำนายผลของพลาสมาและปฏิกิริยานิวเคลียร์ฟิวชันในเครื่องโทคาแมคขนาดเล็กโดยใช้แบบจำลองทางคณิตศาสตร์แบบรวมStudy of Plasma and Nuclear Fusion Reaction in Small Tokamaks Using Integrated Predictive Modeling CodeNuclear fusion, Plasma physics, small Tokamak, Transport processes, Magnetic confinement fusion, Tritium, Deuterium, Plasma instabilities, Sawtooth oscillations, MHD, Magnetohydrodynamics, Integrated predictive modeling code",1,วิทยาศาสตร์ธรรมชาติ,1
1019685,"ฤทธิ์ยับยั้งเอนไซม์แองจิโอเทนซิน-1 คอนเวอร์ทิงของโปรตีนและโปรตีนไฮโดรไลเสทจากเห็ดฟางเห็ดฟาง เอนไซม์แองจิโอเทนซิน-1 คอนเวอร์ทิง,Volvariella volvacea,angiotensin-I converting enzyme",1,วิทยาศาสตร์ธรรมชาติ,1
1051062,"พฤกษศาสตร์พื้นบ้านของกลุ่มชาติพันธุ์บรูและกุลาในจังหวัดอุบลราชธานีEthnobotany of Bru and Kula Ethnic Groups in  Ubon Ratchathani Provinceพฤกษศาสตร์พื้นบ้าน กลุ่มชาติพันธุ์ , Ethnobotany, Ethic group จ.อุบลราชธานี , ภูมิปัญญาท้องถิ่น",1,วิทยาศาสตร์ธรรมชาติ,1
1019544,"การอนุรักษ์และการใช้ประโยชน์สารเมตาบอไลท์ทุติยภูมิจากผักหวานป่า : การเพิ่มจำนวนต้นผักหวานป่าโดยการเพาะเลี้ยงเนื้อเยื่อผักหวานป่า,การเพาะเลี้ยงเนื่อเยื่อ,Melientha suavis Pierre,Micropropagation",1,วิทยาศาสตร์ธรรมชาติ,1
1052106,"ค่าความคล่องตัวของประจุที่เคลื่อนที่ในดีเอ็นเอแบบมุมมองอินทีเกรทตามวิถีMobility of charge moving in DNA chain: Path integral approachDNA, Conductor, Mobility, Impedance function, Steady-state condition",1,วิทยาศาสตร์ธรรมชาติ,1
1016276,"การสร้างและพัฒนานวัตกรรมชุดสื่อการสอนวิชาฟิสิกส์ ระดับมัธยมศึกษาตอนปลาย เพื่อยกระดับสมรรถนะในการเรียนรู้โดยมหาวิทยาลัยราชภัฏเชียงใหม่สื่อการสอนวิชาฟิสิกส์,นวัตกรรมการสอนวิชาฟิสิกส์,",1,วิทยาศาสตร์ธรรมชาติ,1
1029579,"เศรษฐศาสตร์และสิ่งแวดล้อมของการใช้เซลล์แสงอาทิตย์เพื่อเติมอากาศในบ่อเพาะเลี้ยงสัตว์น้ำชายฝั่งการจัดการอย่างยั่งยืน/ การประหยัดพลังงาน/เซลล์แสงอาทิตย์/ เพาะเลี้ยงสัตว์น้ำชายฝั่ง/.,Coastal Aquaculture/ Energy Saving/ Solarcell/ Sustainable Management/ .",1,วิทยาศาสตร์ธรรมชาติ,1
1010740,"สารต้านอนุมูลอิสระและสารออกฤทธิ์ทางชีวภาพของพืชสมุนไพรและผักพื้นบ้านบางชนิดในตำบลนานกกก อำเภอลับแล จังหวัดอุตรดิตถ์ความหลากหลายทางชีวภาพ (Biodiversity),สมุนไพร (Medicinal Plant) ผักพื้นบ้าน (Indigenousnbsp; Vegetable),สารออกฤทธิ์ทางชีวภาพ (Bioactive compound), สารต้านอนุมูลอิสระ (Antioxidant),",1,วิทยาศาสตร์ธรรมชาติ,1
1028608,"นวัตกรรมเทคโนโลยีการเลี้ยงผึ้งของไทยผึ้ง การผสมเทียมนางพญา, ผลิตภัณฑ์โปรไบโอติก, สุขภาพของผึ้ง, รังผึ้งอัจฉริยะ, เซ็นเซอร์, พื้นที่ปลูกลำไย, ระบบสารสนเทศสำหรับเกษตรกรผู้เลี้ยงผึ้ง,Probiotics products, Honeybee health",1,วิทยาศาสตร์ธรรมชาติ,1
1053443,"การใช้สาหร่ายสีเขียวแกมน้ำเงิน (Oscillatoria sp.) ในการบำบัดน้ำทิ้งจากการเลี้ยงปลานิลในระบบน้ำหมุนเวียนTreatment of tilapia-pond effluent by blue-green algae (Oscillatoria sp.) in a recirculating aquaculture system&nbsp;การเพาะเลี้ยงสัตว์น้ำระบบน้ำหมุนเวียน/สาหร่ายสีเขียวแกมน้ำเงิน/แหนเป็ด,<p>blue green algae/ Duckweed/<em> Lemnaceaeminor</em> /<em> Oscillatoria</em> sp<em> /</em>Recirculating aquaculture system.</p>",1,วิทยาศาสตร์ธรรมชาติ,1
1002726,<p>พัฒนาระบบฐานข้อมูลผ้าไหมทอมือ ของกลุ่มวิสาหกิจผ้าไหมทอมือ จังหวัดบุรีรัมย์</p> การจัดการฐานข้อมูล เทคโนโลยีสารสนเทศ,1,วิทยาศาสตร์ธรรมชาติ,1
1028908,"ผลของฤดูกาลต่อค่าใช้จ่ายทางด้านสิ่งแวดล้อมของการเพาะเลี้ยงสัตว์น้ำชายฝั่ง(ระยะที่ 2)การเพาะเลี้ยงสัตว์น้ำ/ การจัดการอย่างยั่งยืน/ ค่าใช้จ่ายทางด้านสิ่งแวดล้อม/ พื้นที่ชายฝั่งทะเล/ ฤดูกาล,Aquaculture/ Environmental costing/ Coastal area/ Season/ Sustainable management",1,วิทยาศาสตร์ธรรมชาติ,1
1052748,การศึกษาภาวะเครียดออกซิเดชันในผักและผลไม้แปรรูปStudy on Oxidative Stress in Processed Vegetable and Friutsสภาวะเครียดออกซิเดชันnbsp;nbsp;nbsp; สารต้านอนุมูลอิสระnbsp;nbsp;nbsp; สารฟีนอลลิกรวมnbsp;nbsp; มาลอนไดอัลดีไฮด์ nbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp; Oxidative stressnbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp; Antioxidantnbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp;nbsp; Total phenolicnbsp;nbsp;nbsp; Malondialdehyde,1,วิทยาศาสตร์ธรรมชาติ,1
1032463,"ภูมิปัญญาท้องถิ่นด้านการผลิตผ้าย้อมสีธรรมชาติบ้านซำรัง ตำบลชมพู อำเภอเนินมะปราง จังหวัดพิษณุโลกภูมิปัญญาท้องถิ่น,Local Wisdom",1,วิทยาศาสตร์ธรรมชาติ,1
1046950,"สังเคราะห์ตัวเร่งวิวิธพันธุ์คอปเปอร์(I) บนเหล็กเฟอร์ไรต์เพื่อใช้ในปฏิกิริยาไตรฟลูออโรเมทิเลชันและปฏิกิริยาโซโนกาชิระFerrite coated Cu(I) heterogeneous catalysts for trifluoromethylation and Sonogashira reactionไตรฟลูออโรเมทิเลชัน,ไตรฟลูออโรทูลูอีน,ตัวเร่งวิวิธพันธุ์,ปฏิกิริยาโซโนกาชิระ,Trifluoromethylation,Trifluorotoluene,Heterogeneous catalyst,Sonogashira reaction",1,วิทยาศาสตร์ธรรมชาติ,1
1006773,การเพิ่มปริมาณเหง้าในหลอดทดลองและการทดสอบฤทธิ์ทางชีวภาพของสารสกัดจากเหง้าและแคลลัสของข่าและหน่อกะลาการเพาะเลี้ยงเนื้อเยื่อพืช ข่า (<I>Alpinia galangal </I>Swartz) ต้นหน่อกะลา (<I>Alpinia nigra </I>Burrt) สารทุติยภูมิ (secondary metabolites) การทดสอบฤทธิ์ทางชีวภาพ (biological activities),1,วิทยาศาสตร์ธรรมชาติ,1
1018918,"การศึกษาชั้นหินตะกอนบกสีแดงในมหายุคมีโซโซอิกที่พบใน อ. เชียงม่วน จ.พะเยา : ตะกอนวิทยา การลำดับชั้นหิน และซากดึกดำบรรพ์ตะกอนวิทยา, การลำดับชั้นหิน, มีโซโซอิก, ชั้นตะกอนสีแดง, ซากดึกดำบรรพ์,Sedimentology, Stratigraphy, Mesozoic, Red beds, Fossils",1,วิทยาศาสตร์ธรรมชาติ,1
1011737,"การเร่งปฏิกิริยาการเปลี่ยนกลูโคสเป็น 5-ไฮดรอกซีเมทิลเฟอฟูรอลโดยใช้ตัวเร่งปฏิกิริยากรดชนิดของแข็ง<p>5-ไฮดรอกซีเมทิลเฟอฟูรอล, การเปลี่ยนกลูโคส, ซีโอไลต์ที่มีตำแหน่งที่ว่องไวเป็นกรด, การเติมแต่งโครเมียม</p>,<p>5-Hydroxymethylfurfural, Glucose conversion, Acid zeolite, Cr incorporation</p>",1,วิทยาศาสตร์ธรรมชาติ,1
1005853,"การพัฒนาผงสีน้ำตาลแกมเหลืองให้มีสมบัติสะท้อนรังสีอาทิตย์เพื่อการประหยัดพลังงานและทดสอบสมรรถนะ,Reflective Pigment,Ceramic Tile Roof",1,วิทยาศาสตร์ธรรมชาติ,1
1041933,"โครงสร้างประชากรและดีเอ็นเอบาร์โค้ดของปูทะเลในสกุล Scylla ในบริเวณป่าชายเลนที่มีการฟื้นฟู อ่าวคุ้งกระเบน จังหวัดจันทบุรีPopulation ecology of mud crab (Genus Scylla) and DNA barcoding in reforested mangrove at Kung Krabaen Bay, Chanthaburi Provinceโครงสร้างประชากร,ดีเอ็นเอบาร์โค้ด,ปูทะเล,ป่าชายเลนที่มีการฟื้นฟู,อ่าวคุ้งกระเบน,Population structure,DNA barcode,Mud crab,Reforested mangrove,Kung Krabaen Bay",1,วิทยาศาสตร์ธรรมชาติ,1
1007099,"ความหลากชนิด ความชุกชุมและถิ่นอาศัยของหอยทากบกในวนอุทยานภูผาล้อม จังหวัดเลยหอยทากบก ภูผาล้อม ความหลากชนิด ความชุกชุม ถิ่นอาศัย จังหวัดเลย (Land snails, Phu Pha Lom, Species diversity, Abundance, Habitat, Loei Province)",1,วิทยาศาสตร์ธรรมชาติ,1
